RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1,1,2025-07-29 04:52:06.0025217,1531,Info,Microsoft-Windows-User Profiles Service,Application,384,1472,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,Classic,0,"{""EventData"":""""}"
2,2,2025-07-29 04:52:08.3676468,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Public), b7a39314-bba1-4efe-bc80-476b9fa051e6"",""Binary"":""""}}"
3,3,2025-07-29 04:52:08.3676468,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Private), 83399c0e-d236-443a-89cb-ee2d1f7fc137"",""Binary"":""""}}"
4,4,2025-07-29 04:52:08.8576938,0,Info,edgeupdate,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Service stopped"",""Binary"":""""}}"
5,5,2025-07-29 04:52:08.1370250,5615,Info,Microsoft-Windows-WMI,Application,384,1392,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,Classic,0,"{""EventData"":""""}"
6,6,2025-07-29 04:52:10.5395251,1003,Info,Microsoft-Windows-Search,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":{""@Name"":""ExtraInfo"",""#text"":"", ""}}}"
7,7,2025-07-29 04:52:10.6645838,5617,Info,Microsoft-Windows-WMI,Application,384,2392,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,Classic,0,"{""EventData"":""""}"
8,8,2025-07-29 04:52:13.4897243,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Public), 82f15488-2850-4a5c-bad0-27d3daad8726"",""Binary"":""""}}"
9,9,2025-07-29 04:52:13.4897243,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Private), 42310f42-376c-49b8-9e37-9ead472ebb85"",""Binary"":""""}}"
10,10,2025-07-29 04:52:14.4453264,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Public), 2b605961-d86e-476e-8aaf-414ac4f7fc83"",""Binary"":""""}}"
11,11,2025-07-29 04:52:14.4453264,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,352,"{""EventData"":{""Data"":""Windows(R) UL phone License (Private), 0e56e512-599f-4a41-bb9a-9bb5a97ffddd"",""Binary"":""""}}"
12,12,2025-07-29 04:52:15.7782506,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Public), 49941650-8da5-4828-a8d7-6497758b7274"",""Binary"":""""}}"
13,13,2025-07-29 04:52:15.7782506,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Private), 7c4aeacd-d20e-4fca-b5c6-6a106b95439f"",""Binary"":""""}}"
14,14,2025-07-29 04:52:16.5204901,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Education Product PPD License, 7cd1d103-6453-34d7-d170-e73e2a46af06"",""Binary"":""""}}"
15,15,2025-07-29 04:52:18.6011941,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Public), a032452e-d476-40ac-a7a5-429db2509cbc"",""Binary"":""""}}"
16,16,2025-07-29 04:52:18.6011941,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Private), a296dac3-b39a-44ab-93ac-a0a32a090295"",""Binary"":""""}}"
17,17,2025-07-29 04:52:19.6146404,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Public), 77d008bc-1f2d-4a46-b45d-a9a311b813cd"",""Binary"":""""}}"
18,18,2025-07-29 04:52:19.6159944,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Private), 7616eb14-6666-4112-a4fb-3a8368a2d0ec"",""Binary"":""""}}"
19,19,2025-07-29 04:52:20.0204760,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Public), 99f8c535-eb83-455e-b369-63dd319e701c"",""Binary"":""""}}"
20,20,2025-07-29 04:52:20.0204760,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Private), 53b9bf7b-7360-4155-bbd5-31c0a6f563ef"",""Binary"":""""}}"
21,21,2025-07-29 04:52:20.4617355,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Public), 2fefc08d-355a-4201-ba0d-0f96e0e41dbc"",""Binary"":""""}}"
22,22,2025-07-29 04:52:20.4617355,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Private), 1b3fdad2-12c2-4db1-88b9-97b09ee0d466"",""Binary"":""""}}"
23,23,2025-07-29 04:52:20.9136433,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Public), f147e3f4-05ca-40e0-887a-ab24ec5b1449"",""Binary"":""""}}"
24,24,2025-07-29 04:52:20.9136433,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Private), cd50e522-2d20-4e92-b9d9-a97760841023"",""Binary"":""""}}"
25,25,2025-07-29 04:52:21.0836522,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Public), 4d42c338-bfd6-46e9-9572-889340c1f93e"",""Binary"":""""}}"
26,26,2025-07-29 04:52:21.0971341,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Private), 5473fe0b-6899-48fd-9417-bf28967b3d57"",""Binary"":""""}}"
27,27,2025-07-29 04:52:20.6373591,4097,Info,Microsoft-Windows-CAPI2,Application,1492,1636,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":""CN=DigiCert Global Root G2, OU=www.digicert.com, O=DigiCert Inc, C=US, DF3C24F9BFD666761B268073FE06D1CC8D4F82A4"",""Binary"":""""}}"
28,28,2025-07-29 04:52:21.8480315,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Public), 44395c28-44dc-4737-89c8-60ae6b3c2e45"",""Binary"":""""}}"
29,29,2025-07-29 04:52:21.8480315,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Private), c1b9fa0c-f1af-4dde-805d-da1f3a3414cb"",""Binary"":""""}}"
30,30,2025-07-29 04:52:21.9735279,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Public), acc5ffbc-8d1b-4a2e-9564-39ba2238a3fe"",""Binary"":""""}}"
31,31,2025-07-29 04:52:21.9735279,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Private), d3140ec8-e6d8-4c1d-88d5-30044b74cfd6"",""Binary"":""""}}"
32,32,2025-07-29 04:52:22.0680925,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Public), 0efc9ae8-9c3b-47aa-b6f6-1c1dbe21eb14"",""Binary"":""""}}"
33,33,2025-07-29 04:52:22.0680925,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Private), 12bb876c-015c-4a2a-9b6e-97319822885d"",""Binary"":""""}}"
34,34,2025-07-29 04:52:22.4886900,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Public), 7dff1208-67f7-4bf6-98b4-c995881a9432"",""Binary"":""""}}"
35,35,2025-07-29 04:52:22.4886900,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Private), 72e27c2a-80ea-41b6-b848-d0088a8e4be4"",""Binary"":""""}}"
36,36,2025-07-29 04:52:22.8326245,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Public), f512e6d5-d780-4efa-bdeb-7ac9b83bd0c5"",""Binary"":""""}}"
37,37,2025-07-29 04:52:22.8326245,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Private), 459b69cb-750e-4a12-9c77-8c1869634f3a"",""Binary"":""""}}"
38,38,2025-07-29 04:52:23.0065558,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Public), 7c3e5a6a-c792-4ce9-9c61-5422a7bf6c36"",""Binary"":""""}}"
39,39,2025-07-29 04:52:23.0065558,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Private), 5d19cd05-9630-4c87-a2af-e4c818f4cec8"",""Binary"":""""}}"
40,40,2025-07-29 04:52:23.5513108,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Public), 81747cbe-6e53-4b58-9736-a4986d94dcdc"",""Binary"":""""}}"
41,41,2025-07-29 04:52:23.5513108,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Private), e82ffb4c-966d-4233-a4df-6bb8ddc559db"",""Binary"":""""}}"
42,42,2025-07-29 04:52:23.7311309,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Public), 8aede68f-843e-47a2-b48c-2c0ecc29076b"",""Binary"":""""}}"
43,43,2025-07-29 04:52:23.7311309,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Private), 5365ea82-2e50-489b-a404-e7d2fc280722"",""Binary"":""""}}"
44,44,2025-07-29 04:52:24.0589810,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Public), 92dba2a1-555e-4a25-aedc-7d35f9f0784a"",""Binary"":""""}}"
45,45,2025-07-29 04:52:24.0589810,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Private), a84abe58-5bfc-4edd-95fc-4c2bc64aef90"",""Binary"":""""}}"
46,46,2025-07-29 04:52:25.6928273,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Public), fcebc591-0525-482c-a5de-dd1cb770cad7"",""Binary"":""""}}"
47,47,2025-07-29 04:52:25.6928273,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Private), 0d9e8973-6583-4444-9ecc-af327b068f9b"",""Binary"":""""}}"
48,48,2025-07-29 04:52:26.1143995,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Public), c4542c2d-7177-44ae-ab26-809ca0eeaf20"",""Binary"":""""}}"
49,49,2025-07-29 04:52:26.1143995,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Private), a8530b62-45a7-4e55-bea5-c59928504c33"",""Binary"":""""}}"
50,50,2025-07-29 04:52:26.0266698,4112,Info,Microsoft-Windows-CAPI2,Application,1492,2492,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":""‎Wednesday, ‎December ‎4, ‎2024 11:00:14 AM"",""Binary"":""""}}"
51,51,2025-07-29 04:52:26.5553555,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Public), 872074e8-f0ad-4ff9-acd7-1f9902ccc23c"",""Binary"":""""}}"
52,52,2025-07-29 04:52:26.5658177,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Private), ebe7468c-1d02-4975-8645-22ff14460aa9"",""Binary"":""""}}"
53,53,2025-07-29 04:52:27.5223980,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Public), 17eb03f6-a1ce-43b0-8f09-b56d8bc305c5"",""Binary"":""""}}"
54,54,2025-07-29 04:52:27.5223980,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Private), cff787f0-5790-4a6c-b9d3-e6f75589bc7b"",""Binary"":""""}}"
55,55,2025-07-29 04:52:27.5223980,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Public), 61d784b5-f707-4014-ae83-2eac412826ca"",""Binary"":""""}}"
56,56,2025-07-29 04:52:27.5223980,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Private), 7aab3b10-d5ca-4d02-ba86-0c1c192cba9c"",""Binary"":""""}}"
57,57,2025-07-29 04:52:27.5493717,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Public), 4aa2ba89-e904-4d66-90c2-c1ed5c4a2400"",""Binary"":""""}}"
58,58,2025-07-29 04:52:27.5516233,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Private), 1672e2eb-14a0-439f-a12f-5afda6a51b3c"",""Binary"":""""}}"
59,59,2025-07-29 04:52:27.5681775,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Public), 6db57023-f6a8-49a0-932b-2e19c2616c03"",""Binary"":""""}}"
60,60,2025-07-29 04:52:27.5681775,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Private), 4454c8b7-eb1c-4b90-8aa8-c1c091b3230b"",""Binary"":""""}}"
61,61,2025-07-29 04:52:27.5681775,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Public), 6aa3b894-f9cf-4c4e-ad72-cd04ca5fb5ee"",""Binary"":""""}}"
62,62,2025-07-29 04:52:27.5681775,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Private), b643bcda-1e09-4be7-8637-e3ebcdeb2114"",""Binary"":""""}}"
63,63,2025-07-29 04:52:27.5856901,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Public), 8cb583e5-5474-4e8c-8694-6a921fb07dcf"",""Binary"":""""}}"
64,64,2025-07-29 04:52:27.5856901,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Private), b8f94ecf-f1cd-4ed5-9ee8-885a47ea9bcd"",""Binary"":""""}}"
65,65,2025-07-29 04:52:27.5856901,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Public), faefcffe-ed99-405e-a3c8-f94b93379901"",""Binary"":""""}}"
66,66,2025-07-29 04:52:27.5856901,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) Publishing License (Private), fa65cffb-b574-49af-a5c2-849fa62c7f5b"",""Binary"":""""}}"
67,67,2025-07-29 04:52:27.5856901,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Public), 8596d180-a0f7-447e-a610-25daa11f9dcd"",""Binary"":""""}}"
68,68,2025-07-29 04:52:27.5856901,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Private), 748cb38c-00d0-421f-9198-d424cee4b763"",""Binary"":""""}}"
69,69,2025-07-29 04:52:27.5856901,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Public), b9ea046a-2a0e-4ea7-a65f-3b9d5db46cfc"",""Binary"":""""}}"
70,70,2025-07-29 04:52:27.5856901,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL phone License (Private), e705efc3-5c6d-4f3d-854d-f50a427ac96c"",""Binary"":""""}}"
71,71,2025-07-29 04:52:27.6298655,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Public), f3ce8832-7239-4ccd-94d3-36d2653d06bf"",""Binary"":""""}}"
72,72,2025-07-29 04:52:27.6298655,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL store License (Private), 4246b1e5-50e1-4f28-928a-1b970d55f11e"",""Binary"":""""}}"
73,73,2025-07-29 04:52:27.6450717,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Public), 2b54662b-79ce-45fd-9d26-fa8aca02980d"",""Binary"":""""}}"
74,74,2025-07-29 04:52:27.6450717,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL oob License (Private), ef7b0a22-697b-4f32-b44e-aea6aaffca75"",""Binary"":""""}}"
75,75,2025-07-29 04:52:27.6623177,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL volume License (Public), a7bd8014-39df-4bf8-afc1-b61e892f92bc"",""Binary"":""""}}"
76,76,2025-07-29 04:52:27.6623177,1004,Info,Microsoft-Windows-Security-SPP,Application,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows(R) UL volume License (Private), 2f70b779-47bb-4988-8ec6-6e77b2cb88dd"",""Binary"":""""}}"
